Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-FHTI
Unit ID........: 10003459
EDC Models.....: P-4-6-G,,
SW Version.....: 1.2
Tracking Number: 456
Local Time: 2026/06/12 14:24:20 
Zulu Time.: 2026/06/12 21:24:20 
Flight Number: 1349
Engine Hours.: 2301.01 hrs
Tach Time....: 1287.16 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,VOLTS    ANN;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*F,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
14:24:42,TOTAL   : 16.63,1080,1080,1080,105,24,13.4,13.4,7.2,1.5,1085,945,937,918,1080,167,1080,168,154,174,164,174,20,174,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:43,TOTAL   : 16.63,1080,1090,1080,105,24,13.4,13.4,7.2,1.5,1090,953,942,924,1085,167,1085,168,154,174,164,174,20,174,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:43,TOTAL   : 16.63,1080,1100,1080,105,24,13.4,13.4,7.3,1.5,1096,959,948,930,1090,166,1090,168,154,174,164,174,20,174,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:43,TOTAL   : 16.63,1100,1100,1100,105,24,13.4,13.4,7.4,1.5,1101,965,954,935,1096,166,1096,168,155,174,164,174,20,174,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:44,TOTAL   : 16.63,1100,1110,1100,105,24,13.4,13.4,7.2,1.5,1106,971,959,940,1101,166,1101,168,155,174,164,174,20,174,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:44,TOTAL   : 16.63,1100,1110,1100,105,24,13.4,13.4,7.1,1.8,1111,977,962,945,1106,166,1106,168,155,174,164,174,19,174,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:44,TOTAL   : 16.63,1120,1120,1120,105,24,13.4,13.4,6.8,1.8,1117,983,967,950,1111,166,1111,168,155,174,164,174,19,174,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:45,TOTAL   : 16.63,1120,1120,1120,105,24,13.4,13.4,6.8,1.8,1117,983,967,950,1111,166,1111,168,155,174,164,174,19,174,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:45,TOTAL   : 16.62,1120,1130,1120,105,24,13.4,13.4,6.4,1.8,1126,994,975,960,1122,167,1122,168,155,174,165,174,19,174,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:45,TOTAL   : 16.62,1120,1130,1120,105,24,13.4,13.4,6.3,1.8,1132,999,979,964,1126,167,1126,169,155,175,165,174,19,174,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:46,TOTAL   : 16.62,1120,1130,1120,105,24,13.4,13.4,6.3,1.8,1132,999,979,964,1126,167,1126,169,155,175,165,174,19,174,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:46,TOTAL   : 16.62,1130,1130,1130,105,24,13.4,13.4,6.3,1.8,1142,1010,986,973,1136,167,1136,169,155,176,165,175,20,175,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:46,TOTAL   : 16.62,1130,1130,1130,105,24,13.4,13.4,6.3,1.8,1142,1010,986,973,1136,167,1136,169,155,176,165,175,20,175,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:47,TOTAL   : 16.62,1130,1130,1130,105,24,13.4,13.4,6.3,1.8,1146,1014,990,978,1142,169,1142,169,155,176,165,176,20,176,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:47,TOTAL   : 16.62,1130,1130,1130,105,24,13.4,13.4,6.5,1.8,1151,1019,993,982,1146,168,1146,169,156,176,165,176,20,176,18.0,18.0,18.0,18.0,48,152,152,89,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:47,TOTAL   : 16.62,1130,1130,1130,105,24,13.4,13.4,6.4,1.8,1156,1024,996,986,1151,169,1151,169,156,176,165,176,20,176,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:48,TOTAL   : 16.62,1130,1130,1130,105,24,13.4,13.4,6.3,1.8,1160,1028,999,990,1156,170,1156,169,156,176,165,176,19,176,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:48,TOTAL   : 16.62,1130,1130,1130,105,24,13.4,13.4,6.2,1.8,1165,1032,1002,994,1160,170,1160,169,156,176,165,176,20,176,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:48,TOTAL   : 16.62,1130,1120,1130,105,24,13.4,13.4,6.1,1.8,1169,1036,1005,997,1165,171,1165,169,156,176,165,176,20,176,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:49,TOTAL   : 16.62,1130,1120,1130,105,24,13.4,13.4,5.9,1.8,1174,1040,1009,1001,1169,172,1169,170,156,176,165,176,20,176,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:49,TOTAL   : 16.62,1130,1120,1130,105,24,13.4,13.4,5.9,1.8,1174,1040,1009,1001,1169,172,1169,170,156,176,165,176,20,176,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:49,TOTAL   : 16.62,1130,1130,1130,105,24,13.5,13.5,6.0,1.8,1181,1048,1014,1008,1178,174,1178,170,156,177,166,176,20,176,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:50,TOTAL   : 16.62,1130,1130,1130,105,24,13.5,13.5,5.9,2.1,1185,1052,1016,1011,1181,174,1181,170,156,177,166,176,20,176,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:24:50,TOTAL   : 16.62,1130,1130,1130,105,24,13.5,13.5,5.9,2.1,1185,1052,1016,1011,1181,174,1181,170,156,177,166,176,20,176,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:24:50,TOTAL   : 16.62,1130,1130,1130,105,24,13.5,13.5,5.9,1.8,1193,1059,1021,1017,1189,176,1189,170,157,177,166,177,20,177,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:51,TOTAL   : 16.62,1130,1130,1130,105,24,13.5,13.5,5.9,1.8,1193,1059,1021,1017,1189,176,1189,170,157,177,166,177,20,177,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:51,TOTAL   : 16.62,1130,1130,1130,105,24,13.4,13.4,5.7,2.1,1197,1063,1024,1019,1193,176,1193,170,157,177,166,177,20,177,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:24:51,TOTAL   : 16.62,1130,1130,1130,105,24,13.4,13.4,5.6,2.1,1200,1067,1026,1022,1197,178,1197,170,157,177,166,177,20,177,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:24:52,TOTAL   : 16.62,1130,1140,1130,105,24,13.4,13.4,5.5,2.4,1203,1069,1029,1024,1200,178,1200,170,157,177,166,177,20,177,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,2.4,59.0,100.0,16.6,
14:24:52,TOTAL   : 16.62,1130,1130,1130,105,24,13.5,13.5,5.1,2.4,1210,1075,1034,1030,1207,180,1207,171,158,178,167,178,20,178,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  7:01,  0:00,  0:00,0.0,  7:01,0.0,0.0,19.4,0.0,2.4,59.0,100.0,16.6,
14:24:52,TOTAL   : 16.62,1130,1130,1130,105,24,13.5,13.5,5.1,2.4,1210,1075,1034,1030,1207,180,1207,171,158,178,167,178,20,178,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  7:01,  0:00,  0:00,0.0,  7:01,0.0,0.0,19.4,0.0,2.4,59.0,100.0,16.6,
14:24:53,TOTAL   : 16.62,1130,1130,1130,105,24,13.5,13.5,5.1,2.7,1213,1079,1037,1033,1210,180,1210,171,158,178,167,178,20,178,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  7:01,  0:00,  0:00,0.0,  7:01,0.0,0.0,19.4,0.0,2.7,59.0,100.0,16.6,
14:24:53,TOTAL   : 16.62,1130,1140,1130,105,24,13.5,13.5,5.1,2.4,1215,1082,1039,1035,1213,180,1213,172,158,178,167,178,19,178,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  6:14,  0:00,  0:00,0.0,  6:14,0.0,0.0,19.4,0.0,2.4,59.0,100.0,16.6,
14:24:53,TOTAL   : 16.62,1130,1140,1130,105,24,13.5,13.5,5.1,2.1,1218,1085,1041,1037,1215,180,1215,172,158,178,167,178,19,178,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  7:01,  0:00,  0:00,0.0,  7:01,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:24:54,TOTAL   : 16.62,1140,1140,1140,105,24,13.5,13.5,5.1,1.8,1221,1088,1043,1040,1218,181,1218,172,158,178,167,178,20,178,18.0,18.0,18.0,18.0,48,152,152,88,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:54,TOTAL   : 16.62,1140,1140,1140,105,24,13.5,13.5,5.3,1.5,1224,1091,1046,1042,1221,181,1221,172,158,179,168,178,20,178,18.0,18.0,18.0,18.0,48,152,152,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:54,TOTAL   : 16.62,1140,1150,1140,105,24,13.4,13.4,5.3,1.5,1227,1093,1048,1045,1224,182,1224,172,158,179,168,178,20,178,18.0,18.0,18.0,18.0,48,152,152,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:55,TOTAL   : 16.62,1150,1150,1150,105,24,13.4,13.4,5.2,1.5,1229,1096,1049,1047,1227,182,1227,172,158,179,168,178,20,178,18.0,18.0,18.0,18.0,48,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:55,TOTAL   : 16.62,1150,1150,1150,105,24,13.4,13.4,5.2,1.5,1229,1096,1049,1047,1227,182,1227,172,158,179,168,178,20,178,18.0,18.0,18.0,18.0,48,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:55,TOTAL   : 16.62,1150,1160,1150,105,24,13.5,13.5,4.9,1.5,1234,1102,1053,1051,1232,183,1232,172,159,179,168,179,20,179,18.0,18.0,18.0,18.0,48,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:56,TOTAL   : 16.62,1150,1160,1150,105,24,13.5,13.5,4.9,1.5,1234,1102,1053,1051,1232,183,1232,172,159,179,168,179,20,179,18.0,18.0,18.0,18.0,48,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:56,TOTAL   : 16.62,1150,1160,1150,105,24,13.5,13.5,4.7,1.5,1236,1105,1055,1054,1234,184,1234,173,159,179,168,179,20,179,18.0,18.0,18.0,18.0,48,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:56,TOTAL   : 16.62,1150,1150,1150,105,24,13.5,13.5,4.6,1.5,1240,1109,1058,1058,1238,183,1238,173,160,179,169,179,20,179,18.0,18.0,18.0,18.0,48,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:57,TOTAL   : 16.62,1150,1150,1150,105,24,13.5,13.5,4.6,1.5,1240,1109,1058,1058,1238,183,1238,173,160,179,169,179,20,179,18.0,18.0,18.0,18.0,48,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:57,TOTAL   : 16.62,1150,1150,1150,105,24,13.5,13.5,4.6,1.5,1242,1112,1060,1061,1240,183,1240,173,160,180,169,179,20,179,18.0,18.0,18.0,18.0,48,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:57,TOTAL   : 16.62,1150,1150,1150,105,24,13.5,13.5,4.6,1.5,1244,1115,1062,1064,1242,183,1242,173,160,180,169,180,20,180,18.0,18.0,18.0,18.0,48,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:58,TOTAL   : 16.62,1150,1150,1150,105,24,13.5,13.5,4.8,1.5,1246,1118,1064,1066,1244,183,1244,174,160,180,169,180,20,180,18.0,18.0,18.0,18.0,48,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:24:58,TOTAL   : 16.62,1150,1150,1150,105,24,13.4,13.4,4.7,1.8,1249,1120,1065,1069,1246,183,1246,174,160,180,170,180,20,180,18.0,18.0,18.0,18.0,48,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:14,  0:00,  0:00,0.0, 11:14,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:58,TOTAL   : 16.62,1150,1160,1150,105,24,13.4,13.4,4.6,2.1,1251,1123,1067,1070,1249,185,1249,174,160,181,170,180,20,180,18.0,18.0,18.0,18.0,49,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,2.1,59.0,100.0,16.6,
14:24:59,TOTAL   : 16.62,1150,1150,1150,105,24,13.4,13.4,4.7,1.8,1253,1124,1068,1072,1251,185,1251,174,161,181,170,181,20,181,18.0,18.0,18.0,18.0,49,151,151,87,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  8:01,  0:00,  0:00,0.0,  8:01,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:59,TOTAL   : 16.62,1150,1140,1150,105,24,13.5,13.5,4.5,1.8,1256,1126,1069,1074,1253,186,1253,174,161,181,170,181,20,181,18.0,18.0,18.0,18.0,49,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:24:59,TOTAL   : 16.62,1150,1130,1150,105,24,13.5,13.5,4.4,1.8,1258,1129,1070,1076,1256,188,1256,175,161,181,170,181,20,181,18.0,18.0,18.0,18.0,49,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:00,TOTAL   : 16.62,1150,1110,1150,105,24,13.5,13.5,4.2,1.8,1260,1130,1071,1078,1258,188,1258,175,161,181,170,181,19,181,18.0,18.0,18.0,18.0,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:00,TOTAL   : 16.62,1150,1110,1150,105,24,13.5,13.5,4.2,1.8,1260,1130,1071,1078,1258,188,1258,175,161,181,170,181,19,181,18.0,18.0,18.0,18.0,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:00,TOTAL   : 16.62,1120,1090,1120,105,24,13.5,13.5,4.2,1.5,1263,1134,1075,1082,1261,188,1261,176,162,182,171,181,20,181,18.0,18.0,18.0,18.0,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:01,TOTAL   : 16.62,1120,1090,1120,105,24,13.5,13.5,4.2,1.5,1264,1136,1077,1084,1263,188,1263,176,162,182,171,182,20,182,18.0,18.0,18.0,18.0,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:01,TOTAL   : 16.62,1120,1090,1120,105,24,13.5,13.5,4.2,1.5,1264,1136,1077,1084,1263,188,1263,176,162,182,171,182,20,182,18.0,18.0,18.0,18.0,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:01,TOTAL   : 16.62,1090,1090,1090,105,24,13.4,13.4,4.3,1.8,1266,1140,1081,1086,1265,186,1265,177,163,182,172,182,20,182,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:02,TOTAL   : 16.62,1090,1090,1090,105,24,13.4,13.4,4.3,1.8,1266,1140,1081,1086,1265,186,1265,177,163,182,172,182,20,182,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:02,TOTAL   : 16.62,1090,1090,1090,105,24,13.4,13.4,4.3,1.5,1267,1142,1083,1087,1266,185,1266,177,163,182,172,182,20,182,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
14:25:02,TOTAL   : 16.62,1080,1080,1080,105,24,13.4,13.4,4.3,1.8,1268,1143,1085,1088,1267,184,1267,177,163,183,172,182,19,182,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0, 11:13,  0:00,  0:00,0.0, 11:13,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:03,TOTAL   : 16.62,1090,1090,1090,105,24,13.5,13.5,4.1,1.8,1268,1145,1087,1089,1268,183,1268,177,163,183,172,183,19,183,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:03,TOTAL   : 16.62,1090,1090,1090,105,24,13.5,13.5,3.9,1.8,1269,1146,1090,1090,1268,181,1268,177,163,183,172,183,19,183,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:03,TOTAL   : 16.62,1090,1090,1090,105,24,13.5,13.5,3.7,1.8,1270,1148,1092,1091,1269,179,1269,178,163,183,172,183,19,183,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:04,TOTAL   : 16.62,1120,1100,1120,105,24,13.5,13.5,3.8,1.8,1270,1149,1094,1092,1270,179,1270,178,163,183,172,183,19,183,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.8,59.0,100.0,16.6,
14:25:04,TOTAL   : 16.62,1120,1090,1120,105,24,13.5,13.5,3.8,1.5,1271,1150,1095,1092,1270,178,1270,178,164,183,173,183,20,183,18.0,18.0,17.9,17.9,48,151,151,86,  0.00,1287.16,16.6,0.0,0.0,0.0,16.6,0.0,0.0,  9:21,  0:00,  0:00,0.0,  9:21,0.0,0.0,19.4,0.0,1.5,59.0,100.0,16.6,
