Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-FHTI
Unit ID........: 10003459
EDC Models.....: P-4-6-G,,
SW Version.....: 1.2
Tracking Number: 456
Local Time: 2026/05/29 10:24:52 
Zulu Time.: 2026/05/29 17:24:52 
Flight Number: 1336
Engine Hours.: 2294.56 hrs
Tach Time....: 1282.49 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,VOLTS    ANN;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*F,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
10:24:52,TOTAL   : 23.58,0,0,0,58,13,12.3,12.3,0.0,0.0,55,53,55,54,55,2,55,56,56,56,56,56,0,56,9.9,9.9,9.9,9.9,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:52,TOTAL   : 23.58,0,0,0,58,13,12.3,12.3,0.0,0.0,55,53,54,54,55,2,55,56,56,56,56,56,0,56,10.6,10.6,10.6,10.6,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:53,TOTAL   : 23.58,0,0,0,58,13,12.3,12.3,0.0,0.0,55,53,54,54,55,2,55,56,56,56,56,56,0,56,10.6,10.6,10.6,10.6,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:53,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,55,55,2,55,56,56,56,56,56,0,56,11.8,11.8,11.8,11.8,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:53,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,55,55,55,2,55,56,56,56,56,56,0,56,12.4,12.4,12.4,12.4,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:54,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,55,55,55,2,55,56,56,56,56,56,0,56,12.4,12.4,12.4,12.4,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:54,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,54,55,2,55,56,56,56,56,56,0,56,13.0,13.0,13.0,13.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:54,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,55,55,2,55,56,56,56,56,56,0,56,13.7,13.7,13.7,13.7,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:55,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,55,55,55,2,55,56,56,56,56,56,0,56,14.3,14.3,14.3,14.3,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:55,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,54,55,2,55,56,56,56,56,56,0,56,14.9,14.9,14.9,14.9,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:55,TOTAL   : 23.58,0,0,0,58,14,12.2,12.2,0.0,0.0,55,53,55,54,55,2,55,56,56,56,56,56,0,56,15.5,15.5,15.5,15.5,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:56,TOTAL   : 23.58,0,0,0,58,14,12.2,12.2,0.0,0.0,55,53,54,54,55,2,55,56,56,56,56,56,0,56,16.1,16.1,16.1,16.1,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:56,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,54,55,2,55,56,56,56,56,56,0,56,16.8,16.8,16.8,16.8,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:56,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,55,55,2,55,56,56,56,56,56,0,56,17.4,17.4,17.4,17.4,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:57,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,55,55,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:57,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,55,55,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:57,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,54,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:58,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,55,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:58,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,55,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:58,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,54,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:59,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,54,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:59,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,55,54,55,2,55,56,56,57,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:24:59,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,54,55,2,55,56,56,57,56,57,1,57,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:25:00,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,54,55,2,55,56,56,57,56,57,1,57,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:25:00,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,55,55,2,55,56,56,56,56,57,1,57,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:25:00,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,55,55,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:25:01,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,55,54,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:25:01,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,55,55,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:25:01,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,55,55,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
10:25:02,TOTAL   : 23.58,0,0,0,58,13,12.2,12.2,0.0,0.0,55,53,54,55,55,2,55,56,56,56,56,56,0,56,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1282.49,23.6,0.0,0.0,0.0,23.6,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,12.5,0.0,0.0,359940.0,100.0,23.6,
