Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/04/15 14:06:33 
Zulu Time.: 2026/04/15 21:06:33 
Flight Number: 902
Engine Hours.:  50.83 hrs
Tach Time....:  38.02 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
14:06:33,TOTAL   : 35.97,0,0,0,42,-3,11.5,0.0,0.0,30,31,30,31,23,1,23,21,22,21,22,15,1,15,4.3,4.3,3.6,3.6,0,21,21,2,2,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
14:06:33,TOTAL   : 35.97,0,0,0,49,1,11.6,0.0,0.0,37,38,37,38,31,1,31,28,30,28,30,22,1,22,5.1,5.1,4.2,4.2,0,28,28,6,6,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
14:06:34,TOTAL   : 35.97,0,0,0,56,5,11.5,0.0,0.0,44,45,44,45,38,1,38,36,37,36,37,30,1,30,5.8,5.8,4.7,4.7,0,36,36,9,9,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
14:06:34,TOTAL   : 35.97,0,0,0,63,9,11.5,0.0,0.0,51,52,51,52,45,1,45,43,44,43,44,37,1,37,6.5,6.5,5.3,5.3,0,43,43,13,13,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
14:06:34,TOTAL   : 35.97,0,0,0,63,9,11.5,0.0,0.0,51,52,51,52,45,1,45,43,44,43,44,37,1,37,6.5,6.5,5.3,5.3,0,43,43,13,13,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
14:06:35,TOTAL   : 35.97,0,0,0,63,13,11.6,0.0,0.0,51,52,51,52,52,1,52,50,51,50,51,48,1,48,8.0,8.0,6.5,6.5,0,50,50,17,17,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
14:06:35,TOTAL   : 35.97,0,0,0,63,13,11.5,0.0,0.0,51,52,51,52,52,1,52,50,51,50,51,51,1,51,8.7,8.7,7.1,7.1,0,50,50,17,17,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
14:06:35,TOTAL   : 35.97,0,0,0,63,13,11.5,0.0,0.0,51,52,51,52,52,1,52,50,51,50,51,51,1,51,9.4,9.4,7.7,7.7,0,50,50,17,17,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
14:06:36,TOTAL   : 35.97,0,0,0,63,13,11.5,0.0,0.0,51,52,51,52,52,1,52,50,51,50,51,51,1,51,10.1,10.1,8.3,8.3,0,50,50,17,17,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
14:06:36,TOTAL   : 35.97,0,0,0,63,13,11.5,0.0,0.0,51,52,51,52,52,1,52,50,51,50,51,51,1,51,10.1,10.1,8.3,8.3,0,50,50,17,17,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
