Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/05/08 09:17:38 
Zulu Time.: 2026/05/08 16:17:38 
Flight Number: 932
Engine Hours.:  72.35 hrs
Tach Time....:  53.15 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
09:17:38,TOTAL   : 8.15,0,0,0,52,8,11.6,0.0,0.0,51,50,50,50,45,1,45,44,44,44,44,37,0,37,5.8,5.8,4.7,4.7,0,44,44,8,8,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.0,359940.0,100.0,8.1,
09:17:39,TOTAL   : 8.15,0,0,0,59,11,11.6,0.0,0.0,58,57,57,57,51,1,51,50,50,50,50,44,0,44,6.5,6.5,5.3,5.3,0,50,50,11,11,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.0,359940.0,100.0,8.1,
09:17:39,TOTAL   : 8.15,0,0,0,59,14,11.6,0.0,0.0,58,57,57,57,58,1,58,55,55,55,55,50,0,50,7.2,7.2,5.8,5.8,0,55,55,14,14,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.0,359940.0,100.0,8.1,
09:17:39,TOTAL   : 8.15,0,0,0,59,15,11.6,0.0,0.0,58,57,57,57,58,1,58,57,57,57,57,55,0,55,8.0,8.0,6.4,6.4,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.0,359940.0,100.0,8.1,
09:17:40,TOTAL   : 8.15,0,0,0,59,15,11.6,0.0,0.0,58,57,57,57,58,1,58,57,57,57,57,57,0,57,8.7,8.7,7.0,7.0,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.0,359940.0,100.0,8.1,
09:17:40,TOTAL   : 8.15,0,0,0,59,15,11.6,0.0,0.0,58,57,57,57,58,1,58,57,57,57,57,57,0,57,9.4,9.4,7.6,7.6,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.0,359940.0,100.0,8.1,
09:17:40,TOTAL   : 8.15,0,0,0,59,15,11.6,0.0,0.0,58,57,57,57,58,1,58,57,57,57,57,57,0,57,10.1,10.1,8.2,8.2,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.0,359940.0,100.0,8.1,
09:17:41,TOTAL   : 8.15,0,0,0,59,15,11.6,0.0,0.0,58,57,57,57,58,1,58,57,57,57,57,57,0,57,10.1,10.1,8.2,8.2,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.0,359940.0,100.0,8.1,
09:17:41,TOTAL   : 8.15,0,0,0,59,15,11.6,0.0,0.0,58,57,57,57,58,1,58,57,57,57,57,57,0,57,11.6,11.6,9.4,9.4,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.0,359940.0,100.0,8.1,
09:17:41,TOTAL   : 8.15,0,0,0,59,15,11.6,0.0,0.0,58,57,57,57,58,1,58,57,57,57,57,57,0,57,12.3,12.3,9.9,9.9,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.0,359940.0,100.0,8.1,
09:17:42,TOTAL   : 8.15,0,0,0,59,15,11.6,0.0,0.0,58,57,57,57,58,1,58,57,57,57,57,57,0,57,13.0,13.0,10.5,10.5,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.0,359940.0,100.0,8.1,
09:17:42,TOTAL   : 8.15,0,0,0,59,15,10.9,0.0,0.3,58,57,56,57,58,1,58,57,57,57,57,57,0,57,13.8,13.8,11.0,11.0,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.3,59.0,100.0,8.1,
09:17:42,TOTAL   : 8.15,0,0,0,59,15,10.9,0.0,0.3,58,57,56,57,58,1,58,57,57,57,57,57,0,57,13.8,13.8,11.0,11.0,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,30.0,0.0,0.3,59.0,100.0,8.1,
09:17:43,TOTAL   : 8.15,0,0,0,59,15,10.6,0.0,0.6,58,57,57,57,58,2,58,57,57,57,57,57,0,57,14.5,14.5,11.6,11.6,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 27:32,  0:00,  0:00,0.0, 27:32,0.0,0.0,30.0,0.0,0.6,59.0,100.0,8.1,
09:17:43,TOTAL   : 8.15,0,0,0,59,15,10.2,0.0,0.9,58,57,57,57,58,1,58,57,57,57,57,57,0,57,15.2,15.2,12.2,12.2,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0, 13:46,  0:00,  0:00,0.0, 13:46,0.0,0.0,30.0,0.0,0.9,59.0,100.0,8.1,
09:17:43,TOTAL   : 8.15,0,0,0,59,15,9.9,0.0,1.2,58,57,57,57,58,1,58,57,57,57,57,57,0,57,15.9,15.9,12.7,12.7,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0,  9:10,  0:00,  0:00,0.0,  9:10,0.0,0.0,30.0,0.0,1.2,59.0,100.0,8.1,
09:17:44,TOTAL   : 8.15,470,470,470,59,15,9.6,0.0,1.8,58,57,57,57,58,1,58,57,57,57,57,57,0,57,16.7,16.7,13.3,13.3,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0,  6:53,  0:00,  0:00,0.0,  6:53,0.0,0.0,30.0,0.0,1.8,59.0,100.0,8.1,
09:17:44,TOTAL   : 8.15,630,620,630,59,15,9.6,0.0,2.4,58,57,57,57,58,1,58,57,57,56,57,57,0,57,17.4,17.4,13.9,13.9,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0,  4:35,  0:00,  0:00,0.0,  4:35,0.0,0.0,30.0,0.0,2.4,59.0,100.0,8.1,
09:17:44,TOTAL   : 8.15,630,670,630,59,15,10.2,0.0,2.7,59,57,57,59,58,1,58,57,57,56,57,57,1,57,18.1,18.1,14.5,14.5,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0,  3:26,  0:00,  0:00,0.0,  3:26,0.0,0.0,30.0,0.0,2.7,59.0,100.0,8.1,
09:17:45,TOTAL   : 8.15,630,660,630,59,15,10.5,0.0,2.7,61,59,57,60,59,2,59,57,57,56,57,57,1,57,18.8,18.8,15.1,15.1,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0,  3:03,  0:00,  0:00,0.0,  3:03,0.0,0.0,30.0,0.0,2.7,59.0,100.0,8.1,
09:17:45,TOTAL   : 8.15,860,860,860,59,15,10.9,0.0,3.0,66,62,60,64,61,4,61,57,57,57,57,57,1,57,19.6,19.6,15.8,15.8,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0,  3:03,  0:00,  0:00,0.0,  3:03,0.0,0.0,30.0,0.0,3.0,59.0,100.0,8.1,
09:17:46,TOTAL   : 8.15,1030,1070,1030,59,15,11.5,0.0,2.7,83,72,70,76,73,9,73,57,57,57,57,57,0,57,21.0,21.0,17.0,17.0,0,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0,  3:03,  0:00,  0:00,0.0,  3:03,0.0,0.0,30.0,0.0,2.7,59.0,100.0,8.1,
09:17:46,TOTAL   : 8.15,1030,1000,1030,59,15,11.6,0.0,2.7,107,93,90,96,94,15,94,57,57,57,57,57,0,57,21.0,21.0,17.1,17.1,3,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0,  3:03,  0:00,  0:00,0.0,  3:03,0.0,0.0,30.0,0.0,2.7,59.0,100.0,8.1,
09:17:47,TOTAL   : 8.14,1030,980,1030,59,15,11.6,0.0,2.7,122,107,102,108,107,17,107,57,57,57,57,57,0,57,21.0,21.0,17.1,17.1,10,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0,  3:03,  0:00,  0:00,0.0,  3:03,0.0,0.0,30.0,0.0,2.7,59.0,100.0,8.1,
09:17:47,TOTAL   : 8.14,990,990,990,59,15,11.6,0.0,3.0,141,121,117,123,122,20,122,57,57,57,57,57,0,57,21.0,21.0,17.2,17.2,20,57,57,15,15,  0.00, 53.15,8.1,0.0,0.0,0.0,8.1,0.0,0.0,  3:03,  0:00,  0:00,0.0,  3:03,0.0,0.0,30.0,0.0,3.0,59.0,100.0,8.1,
