Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/05/10 17:47:03 
Zulu Time.: 2026/05/11 00:47:03 
Flight Number: 935
Engine Hours.:  74.92 hrs
Tach Time....:  54.80 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
17:47:03,TOTAL   : 25.09,0,0,0,58,8,11.7,0.0,0.0,53,53,53,53,45,0,45,44,45,44,45,36,1,36,5.1,5.1,4.5,4.5,0,45,45,10,10,  0.00, 54.80,25.1,0.0,0.0,0.0,25.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.0,0.0,0.0,359940.0,100.0,25.1,
17:47:03,TOTAL   : 25.09,0,0,0,67,13,11.7,0.0,0.0,62,62,62,62,53,0,53,52,53,52,53,45,1,45,5.8,5.8,5.1,5.1,0,53,53,14,14,  0.00, 54.80,25.1,0.0,0.0,0.0,25.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.0,0.0,0.0,359940.0,100.0,25.1,
17:47:03,TOTAL   : 25.09,0,0,0,75,21,11.6,0.0,0.0,70,70,70,70,70,0,70,66,67,66,67,62,1,62,7.2,7.2,6.4,6.4,0,67,67,22,22,  0.00, 54.80,25.1,0.0,0.0,0.0,25.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.0,0.0,0.0,359940.0,100.0,25.1,
17:47:04,TOTAL   : 25.09,0,0,0,75,22,11.7,0.0,0.0,70,70,70,70,70,0,70,69,70,69,70,67,1,67,8.0,8.0,7.1,7.1,0,70,70,24,24,  0.00, 54.80,25.1,0.0,0.0,0.0,25.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.0,0.0,0.0,359940.0,100.0,25.1,
17:47:04,TOTAL   : 25.09,0,0,0,75,22,11.8,0.0,0.0,70,70,70,70,70,0,70,69,70,69,70,70,1,70,8.7,8.7,7.7,7.7,0,70,70,24,24,  0.00, 54.80,25.1,0.0,0.0,0.0,25.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.0,0.0,0.0,359940.0,100.0,25.1,
17:47:04,TOTAL   : 25.09,0,0,0,75,22,11.8,0.0,0.0,70,70,70,70,70,0,70,69,70,69,70,70,1,70,8.7,8.7,7.7,7.7,0,70,70,24,24,  0.00, 54.80,25.1,0.0,0.0,0.0,25.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.0,0.0,0.0,359940.0,100.0,25.1,
17:47:05,TOTAL   : 25.09,0,0,0,75,22,11.7,0.0,0.0,70,70,70,70,70,0,70,69,70,69,70,70,1,70,9.4,9.4,8.3,8.3,0,70,70,24,24,  0.00, 54.80,25.1,0.0,0.0,0.0,25.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.0,0.0,0.0,359940.0,100.0,25.1,
17:47:05,TOTAL   : 25.09,0,0,0,75,22,11.7,0.0,0.0,70,70,70,70,70,0,70,69,70,69,70,70,1,70,10.1,10.1,9.0,9.0,0,70,70,24,24,  0.00, 54.80,25.1,0.0,0.0,0.0,25.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.0,0.0,0.0,359940.0,100.0,25.1,
17:47:05,TOTAL   : 25.09,0,0,0,75,22,11.7,0.0,0.0,70,70,70,70,70,0,70,69,70,69,70,70,1,70,11.6,11.6,10.3,10.3,0,70,70,24,24,  0.00, 54.80,25.1,0.0,0.0,0.0,25.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.0,0.0,0.0,359940.0,100.0,25.1,
17:47:06,TOTAL   : 25.09,0,0,0,75,22,11.6,0.0,0.0,70,70,70,70,70,0,70,69,70,69,70,70,1,70,12.3,12.3,10.9,10.9,0,70,70,24,24,  0.00, 54.80,25.1,0.0,0.0,0.0,25.1,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.0,0.0,0.0,359940.0,100.0,25.1,
