Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/05/21 11:17:58 
Zulu Time.: 2026/05/21 18:17:58 
Flight Number: 946
Engine Hours.:  82.38 hrs
Tach Time....:  60.28 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
11:17:58,TOTAL   : 34.95,0,0,0,89,22,11.0,0.0,0.0,181,189,202,180,202,22,202,224,211,230,221,230,19,230,11.6,11.6,9.5,9.5,0,157,157,32,32,  0.00, 60.28,34.9,0.0,0.0,0.0,34.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,1.1,0.0,0.0,359940.0,100.0,34.9,
11:17:59,TOTAL   : 34.95,0,0,0,89,22,11.0,0.0,0.0,181,189,202,180,202,22,202,224,211,230,221,230,19,230,11.6,11.6,9.5,9.5,0,157,157,32,32,  0.00, 60.28,34.9,0.0,0.0,0.0,34.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,1.1,0.0,0.0,359940.0,100.0,34.9,
11:17:59,TOTAL   : 34.95,0,0,0,89,22,11.1,0.0,0.0,181,189,202,180,202,22,202,224,211,230,221,230,19,230,13.0,13.0,10.7,10.7,0,157,157,32,32,  0.00, 60.28,34.9,0.0,0.0,0.0,34.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,1.1,0.0,0.0,359940.0,100.0,34.9,
11:17:59,TOTAL   : 34.95,0,0,0,89,22,11.1,0.0,0.0,181,189,202,180,202,22,202,224,211,230,221,230,19,230,13.0,13.0,10.7,10.7,0,157,157,32,32,  0.00, 60.28,34.9,0.0,0.0,0.0,34.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,1.1,0.0,0.0,359940.0,100.0,34.9,
11:18:00,TOTAL   : 34.95,0,0,0,89,22,11.1,0.0,0.0,181,189,202,180,202,22,202,224,211,230,221,230,19,230,13.8,13.8,11.4,11.4,0,157,157,32,32,  0.00, 60.28,34.9,0.0,0.0,0.0,34.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,1.1,0.0,0.0,359940.0,100.0,34.9,
11:18:00,TOTAL   : 34.95,0,0,0,89,22,11.1,0.0,0.0,181,189,202,180,202,22,202,224,211,230,221,230,19,230,14.5,14.5,11.9,11.9,0,157,157,32,32,  0.00, 60.28,34.9,0.0,0.0,0.0,34.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,1.1,0.0,0.0,359940.0,100.0,34.9,
11:18:00,TOTAL   : 34.95,0,0,0,89,22,11.1,0.0,0.0,181,189,202,180,202,22,202,224,211,229,221,230,19,230,15.2,15.2,12.5,12.5,0,157,157,32,32,  0.00, 60.28,34.9,0.0,0.0,0.0,34.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,1.1,0.0,0.0,359940.0,100.0,34.9,
11:18:01,TOTAL   : 34.95,0,0,0,89,22,11.0,0.0,0.0,181,189,202,180,202,22,202,224,211,229,221,229,19,229,15.9,15.9,13.1,13.1,0,157,157,32,32,  0.00, 60.28,34.9,0.0,0.0,0.0,34.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,1.1,0.0,0.0,359940.0,100.0,34.9,
11:18:01,TOTAL   : 34.95,0,0,0,89,22,11.1,0.0,0.0,181,189,201,180,202,22,202,224,211,229,221,229,18,229,16.7,16.7,13.7,13.7,0,157,157,32,32,  0.00, 60.28,34.9,0.0,0.0,0.0,34.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,1.1,0.0,0.0,359940.0,100.0,34.9,
11:18:01,TOTAL   : 34.95,0,0,0,89,22,11.0,0.0,0.0,181,189,201,180,201,21,201,224,211,229,221,229,18,229,17.4,17.4,14.3,14.3,0,157,157,32,32,  0.00, 60.28,34.9,0.0,0.0,0.0,34.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,1.1,0.0,0.0,359940.0,100.0,34.9,
