Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/05/18 09:25:54 
Zulu Time.: 2026/05/18 16:25:54 
Flight Number: 937
Engine Hours.:  75.81 hrs
Tach Time....:  55.49 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
09:25:54,TOTAL   : 19.50,0,0,0,43,6,11.7,0.0,0.0,42,42,42,42,36,0,36,35,35,35,35,28,0,28,5.1,5.1,4.1,4.1,0,35,35,3,3,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
09:25:55,TOTAL   : 19.50,0,0,0,49,9,11.7,0.0,0.0,48,48,48,48,42,0,42,41,41,41,41,35,0,35,5.8,5.8,4.7,4.7,0,41,41,6,6,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
09:25:55,TOTAL   : 19.50,0,0,0,55,12,11.6,0.0,0.0,54,54,54,54,48,0,48,47,47,47,47,41,0,41,6.5,6.5,5.3,5.3,0,47,47,9,9,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
09:25:55,TOTAL   : 19.50,0,0,0,55,14,11.7,0.0,0.0,54,54,54,54,54,0,54,51,51,51,51,47,0,47,7.2,7.2,5.9,5.9,0,51,51,12,12,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
09:25:56,TOTAL   : 19.50,0,0,0,55,16,11.6,0.0,0.0,54,54,54,54,54,0,54,53,53,53,53,51,0,51,8.0,8.0,6.5,6.5,0,53,53,13,13,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
09:25:56,TOTAL   : 19.50,0,0,0,55,16,11.6,0.0,0.0,54,54,54,54,54,0,54,53,53,53,53,51,0,51,8.0,8.0,6.5,6.5,0,53,53,13,13,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
09:25:56,TOTAL   : 19.50,0,0,0,55,16,11.6,0.0,0.0,54,54,54,54,54,0,54,53,53,53,53,53,0,53,9.4,9.4,7.7,7.7,0,53,53,13,13,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
09:25:57,TOTAL   : 19.50,0,0,0,55,16,11.6,0.0,0.0,54,54,54,54,54,0,54,53,53,53,53,53,0,53,9.4,9.4,7.7,7.7,0,53,53,13,13,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
09:25:57,TOTAL   : 19.50,0,0,0,55,16,11.6,0.0,0.0,54,54,54,54,54,0,54,53,53,53,53,53,0,53,10.1,10.1,8.3,8.3,0,53,53,13,13,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
09:25:57,TOTAL   : 19.50,0,0,0,55,16,11.6,0.0,0.0,54,54,54,54,54,0,54,53,53,53,53,53,0,53,11.6,11.6,9.4,9.4,0,53,53,13,13,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
