Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY 
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/04/24 09:26:20 
Zulu Time.: 2026/04/24 16:26:20 
Flight Number: 909
Engine Hours.:  56.04 hrs
Tach Time....:  41.86 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
09:31:10,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,5.2,1.5,1113,1088,1058,1018,1110,91,1110,238,231,228,225,238,13,238,21.0,21.0,19.0,19.0,64,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:10,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.9,1.5,1113,1087,1060,1018,1113,95,1113,238,231,228,225,238,13,238,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:10,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.8,1.5,1113,1087,1060,1018,1113,95,1113,238,231,229,225,238,13,238,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:11,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.8,1.5,1115,1087,1060,1018,1113,95,1113,239,232,229,225,238,14,238,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:11,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.7,1.5,1115,1085,1062,1017,1115,97,1115,238,232,229,226,238,13,238,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:11,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.7,1.5,1115,1085,1062,1017,1115,97,1115,238,232,229,226,238,13,238,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:12,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.7,1.5,1115,1085,1062,1017,1115,97,1115,238,232,229,226,238,13,238,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:12,TOTAL   : 24.62,1060,1060,1060,54,13,14.0,2.6,1.5,1115,1083,1062,1016,1115,99,1115,238,232,229,226,238,12,238,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:12,TOTAL   : 24.62,1060,1060,1060,54,13,14.0,3.3,1.5,1118,1083,1062,1016,1115,99,1115,238,232,230,226,238,12,238,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:13,TOTAL   : 24.62,1060,1060,1060,54,13,14.0,3.3,1.5,1118,1083,1062,1016,1115,99,1115,238,232,230,226,238,12,238,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:13,TOTAL   : 24.62,1060,1060,1060,54,13,14.0,3.7,1.5,1118,1083,1062,1016,1118,102,1118,239,233,230,226,238,13,238,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:13,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.0,1.5,1118,1083,1063,1016,1118,102,1118,239,233,230,226,239,13,239,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:14,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.1,1.5,1119,1083,1064,1015,1118,102,1118,239,233,230,226,239,13,239,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:14,TOTAL   : 24.62,1060,1050,1060,54,13,14.1,4.1,1.5,1121,1081,1064,1015,1119,104,1119,240,233,230,226,240,14,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:14,TOTAL   : 24.62,1060,1050,1060,54,13,14.1,4.1,1.5,1121,1081,1064,1015,1119,104,1119,240,233,230,226,240,14,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:15,TOTAL   : 24.62,1050,1050,1050,54,13,14.0,4.3,1.5,1121,1081,1064,1015,1121,106,1121,240,233,230,226,240,14,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:15,TOTAL   : 24.62,1050,1060,1050,54,13,14.1,5.5,1.5,1123,1081,1065,1015,1121,106,1121,240,233,230,226,240,14,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:15,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.8,1.5,1123,1080,1067,1015,1123,108,1123,240,233,231,227,240,14,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:16,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.8,1.5,1123,1080,1067,1015,1123,108,1123,240,233,231,227,240,14,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:16,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.5,1.5,1125,1080,1067,1015,1123,108,1123,240,233,231,227,240,14,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:16,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.1,1.5,1123,1080,1068,1015,1125,110,1125,240,233,231,227,240,13,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:17,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.0,1.5,1123,1080,1068,1015,1123,108,1123,240,234,232,227,240,14,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:17,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.1,1.5,1125,1080,1069,1015,1123,108,1123,240,234,233,227,240,13,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:17,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.1,1.5,1125,1080,1069,1015,1123,108,1123,240,234,233,227,240,13,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:18,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.0,1.5,1128,1080,1071,1015,1125,110,1125,239,234,233,227,240,13,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:18,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.5,1.5,1129,1080,1071,1016,1128,112,1128,241,234,233,227,240,13,240,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:18,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.7,1.5,1129,1080,1071,1016,1129,113,1129,241,234,233,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:19,TOTAL   : 24.62,1060,1060,1060,54,13,14.0,3.2,1.5,1132,1080,1073,1016,1129,113,1129,241,234,233,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:19,TOTAL   : 24.62,1060,1060,1060,54,13,14.0,3.2,1.5,1132,1080,1073,1016,1129,113,1129,241,234,233,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:19,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.5,1.5,1132,1080,1073,1016,1132,117,1132,241,234,233,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:20,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.8,1.5,1132,1080,1073,1016,1132,117,1132,241,234,233,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:20,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.0,1.5,1135,1082,1074,1017,1135,120,1135,241,235,233,228,241,14,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:20,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.5,1.5,1135,1082,1076,1017,1135,119,1135,241,235,233,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:21,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.5,1.5,1135,1082,1076,1017,1135,119,1135,241,235,233,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:21,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.5,1.5,1135,1082,1076,1017,1135,119,1135,241,235,233,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:21,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.5,1.5,1138,1083,1076,1017,1138,122,1138,241,235,233,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:22,TOTAL   : 24.62,1060,1060,1060,54,13,14.0,4.3,1.2,1138,1083,1077,1017,1138,122,1138,240,235,233,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.2,59.0,100.0,24.6,
09:31:22,TOTAL   : 24.62,1060,1060,1060,54,13,14.0,4.3,1.2,1138,1083,1077,1017,1138,122,1138,240,235,233,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.2,59.0,100.0,24.6,
09:31:22,TOTAL   : 24.62,1060,1060,1060,54,13,14.0,3.5,1.2,1141,1084,1078,1017,1138,122,1138,241,235,234,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 20:48,  0:00,  0:00,0.0, 20:48,0.0,0.0,11.4,0.0,1.2,59.0,100.0,24.6,
09:31:23,TOTAL   : 24.62,1060,1060,1060,54,13,14.0,2.7,1.5,1140,1084,1078,1017,1141,125,1141,242,235,235,228,241,13,241,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 20:48,  0:00,  0:00,0.0, 20:48,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:23,TOTAL   : 24.62,1060,1060,1060,54,13,14.0,2.7,1.5,1142,1085,1078,1017,1140,124,1140,242,235,235,229,242,13,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:24,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.2,1.8,1142,1085,1078,1017,1142,126,1142,242,235,235,229,242,13,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.8,59.0,100.0,24.6,
09:31:24,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,3.2,1.8,1142,1085,1078,1017,1142,126,1142,242,235,235,229,242,13,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.8,59.0,100.0,24.6,
09:31:24,TOTAL   : 24.62,1060,1060,1060,54,13,14.1,4.3,2.1,1142,1087,1079,1017,1142,126,1142,242,235,235,229,242,14,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 13:51,  0:00,  0:00,0.0, 13:51,0.0,0.0,11.4,0.0,2.1,59.0,100.0,24.6,
09:31:25,TOTAL   : 24.62,1060,1060,1060,54,12,14.1,3.9,1.8,1144,1087,1079,1018,1142,126,1142,242,236,235,229,242,14,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 11:53,  0:00,  0:00,0.0, 11:53,0.0,0.0,11.4,0.0,1.8,59.0,100.0,24.6,
09:31:25,TOTAL   : 24.62,1060,1060,1060,54,12,14.1,3.9,1.8,1144,1087,1079,1018,1142,126,1142,242,236,235,229,242,14,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 11:53,  0:00,  0:00,0.0, 11:53,0.0,0.0,11.4,0.0,1.8,59.0,100.0,24.6,
09:31:25,TOTAL   : 24.62,1060,1060,1060,54,12,14.1,4.2,1.8,1144,1087,1079,1018,1144,127,1144,242,236,235,229,242,13,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 13:51,  0:00,  0:00,0.0, 13:51,0.0,0.0,11.4,0.0,1.8,59.0,100.0,24.6,
09:31:26,TOTAL   : 24.62,1060,1060,1060,54,12,14.1,4.5,1.8,1142,1089,1080,1018,1144,127,1144,243,236,235,229,242,14,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 13:51,  0:00,  0:00,0.0, 13:51,0.0,0.0,11.4,0.0,1.8,59.0,100.0,24.6,
09:31:26,TOTAL   : 24.61,1060,1060,1060,54,12,14.1,4.0,1.8,1142,1089,1080,1019,1142,125,1142,243,236,235,229,243,14,243,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 13:51,  0:00,  0:00,0.0, 13:51,0.0,0.0,11.4,0.0,1.8,59.0,100.0,24.6,
09:31:26,TOTAL   : 24.61,1060,1060,1060,54,12,14.1,3.8,1.5,1142,1091,1080,1019,1142,124,1142,242,236,235,230,242,13,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:27,TOTAL   : 24.61,1060,1060,1060,54,12,14.1,3.8,1.5,1142,1091,1080,1019,1142,124,1142,242,236,235,230,242,13,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:27,TOTAL   : 24.61,1060,1060,1060,54,12,14.1,3.8,1.5,1142,1091,1080,1019,1142,124,1142,242,236,235,230,242,13,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:27,TOTAL   : 24.61,1060,1060,1060,54,12,14.0,3.0,1.5,1142,1094,1082,1020,1142,123,1142,242,236,235,230,242,12,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:28,TOTAL   : 24.61,1060,1060,1060,54,12,14.0,3.0,1.5,1140,1094,1082,1022,1142,123,1142,242,236,235,230,242,13,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:28,TOTAL   : 24.61,1060,1060,1060,54,12,14.0,2.6,1.5,1140,1095,1082,1022,1140,119,1140,242,237,235,230,242,13,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:28,TOTAL   : 24.61,1060,1060,1060,54,12,14.0,2.8,1.5,1140,1095,1082,1022,1140,119,1140,242,237,235,230,242,13,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:29,TOTAL   : 24.61,1060,1060,1060,54,12,14.0,2.8,1.5,1140,1095,1082,1022,1140,119,1140,242,237,235,230,242,13,242,21.0,21.0,18.9,18.9,63,73,73,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:29,TOTAL   : 24.61,1060,1060,1060,54,12,14.0,2.9,1.5,1140,1095,1082,1022,1140,119,1140,242,237,235,230,242,12,242,21.0,21.0,18.9,18.9,63,74,74,12,12,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:29,TOTAL   : 24.61,1060,1070,1060,55,13,14.0,3.1,1.5,1137,1097,1081,1023,1137,114,1137,243,238,236,230,243,13,243,21.0,21.0,18.9,18.9,63,75,75,13,13,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:30,TOTAL   : 24.61,1060,1070,1060,55,13,14.0,3.1,1.5,1137,1097,1081,1023,1137,114,1137,243,238,236,230,243,13,243,21.0,21.0,18.9,18.9,63,75,75,13,13,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:30,TOTAL   : 24.61,1070,1070,1070,55,13,14.1,2.7,1.5,1137,1098,1081,1023,1137,114,1137,243,238,237,231,243,13,243,21.0,21.0,18.9,18.9,63,75,75,13,13,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:30,TOTAL   : 24.61,1070,1070,1070,55,13,14.1,3.7,1.5,1137,1098,1079,1024,1135,111,1135,245,238,237,231,244,13,244,21.0,21.0,18.9,18.9,63,75,75,13,13,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:31,TOTAL   : 24.61,1070,1070,1070,55,13,14.1,3.6,1.5,1134,1098,1079,1025,1137,113,1137,245,238,237,231,245,14,245,21.0,21.0,18.9,18.9,63,75,75,13,13,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:31,TOTAL   : 24.61,1070,1070,1070,55,13,14.1,3.6,1.5,1134,1098,1079,1025,1137,113,1137,245,238,237,231,245,14,245,21.0,21.0,18.9,18.9,63,75,75,13,13,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:31,TOTAL   : 24.61,1070,1070,1070,55,13,14.1,3.6,1.5,1134,1098,1079,1025,1134,109,1134,245,238,237,231,245,14,245,21.0,21.0,18.9,18.9,63,75,75,13,13,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:32,TOTAL   : 24.61,1070,1080,1070,55,13,14.1,3.2,1.5,1134,1098,1079,1025,1134,109,1134,245,238,237,232,245,14,245,21.0,21.0,18.9,18.9,63,75,75,13,13,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
09:31:32,TOTAL   : 24.61,1070,1070,1070,55,13,14.1,2.5,1.5,1134,1098,1079,1027,1134,109,1134,247,239,238,232,245,13,245,21.0,21.0,18.9,18.9,63,75,75,13,13,  0.00, 41.86,24.6,0.0,0.0,0.0,24.6,0.0,0.0, 16:38,  0:00,  0:00,0.0, 16:38,0.0,0.0,11.4,0.0,1.5,59.0,100.0,24.6,
