Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/04/13 13:35:51 
Zulu Time.: 2026/04/13 20:35:51 
Flight Number: 899
Engine Hours.:  50.83 hrs
Tach Time....:  38.02 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
13:35:51,TOTAL   : 35.97,0,0,0,40,2,11.4,0.0,0.0,38,38,38,38,33,0,33,33,33,33,33,27,0,27,5.1,5.1,4.1,4.1,0,33,33,2,2,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
13:35:52,TOTAL   : 35.97,0,0,0,46,4,11.4,0.0,0.0,44,44,44,44,38,0,38,38,38,38,38,32,0,32,5.8,5.8,4.7,4.7,0,38,38,4,4,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
13:35:52,TOTAL   : 35.97,0,0,0,52,7,11.5,0.0,0.0,50,50,50,50,44,0,44,44,44,44,44,38,0,38,6.5,6.5,5.2,5.2,0,44,44,8,8,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
13:35:52,TOTAL   : 35.97,0,0,0,52,7,11.5,0.0,0.0,50,50,50,50,44,0,44,44,44,44,44,38,0,38,6.5,6.5,5.2,5.2,0,44,44,8,8,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
13:35:53,TOTAL   : 35.97,0,0,0,52,9,11.5,0.0,0.0,50,50,50,50,50,0,50,48,48,48,48,44,0,44,7.2,7.2,5.8,5.8,0,48,48,10,10,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
13:35:53,TOTAL   : 35.97,0,0,0,52,11,11.4,0.0,0.0,50,50,50,50,50,0,50,50,50,50,50,48,0,48,8.0,8.0,6.4,6.4,0,50,50,11,11,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
13:35:53,TOTAL   : 35.97,0,0,0,52,11,11.5,0.0,0.0,50,50,50,50,50,0,50,50,50,50,50,50,0,50,9.4,9.4,7.6,7.6,0,50,50,11,11,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
13:35:54,TOTAL   : 35.97,0,0,0,52,11,11.5,0.0,0.0,50,50,50,50,50,0,50,50,50,50,50,50,0,50,10.1,10.1,8.2,8.2,0,50,50,11,11,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
13:35:54,TOTAL   : 35.97,0,0,0,52,11,11.5,0.0,0.0,50,50,50,50,50,0,50,50,50,50,50,50,0,50,10.1,10.1,8.2,8.2,0,50,50,11,11,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
13:35:54,TOTAL   : 35.97,0,0,0,52,11,11.4,0.0,0.0,50,50,50,50,50,0,50,50,50,50,50,50,0,50,10.9,10.9,8.7,8.7,0,50,50,11,11,  0.00, 38.02,36.0,0.0,0.0,0.0,36.0,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,0.0,0.0,0.0,359940.0,100.0,36.0,
