Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/04/25 08:22:01 
Zulu Time.: 2026/04/25 15:22:01 
Flight Number: 911
Engine Hours.:  58.29 hrs
Tach Time....:  43.62 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
08:22:01,TOTAL   : 22.92,0,0,0,33,1,11.6,0.0,0.0,34,33,33,33,30,1,30,29,29,29,29,24,0,24,5.1,5.1,4.4,4.4,0,29,29,-2,-2,  0.00, 43.62,22.9,0.0,0.0,0.0,22.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.1,0.0,0.0,359940.0,100.0,22.9,
08:22:01,TOTAL   : 22.92,0,0,0,43,6,11.6,0.0,0.0,44,43,43,43,39,1,39,38,38,38,38,33,0,33,6.5,6.5,5.7,5.7,0,38,38,3,3,  0.00, 43.62,22.9,0.0,0.0,0.0,22.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.1,0.0,0.0,359940.0,100.0,22.9,
08:22:02,TOTAL   : 22.92,0,0,0,43,6,11.6,0.0,0.0,44,43,43,43,39,1,39,38,38,38,38,33,0,33,6.5,6.5,5.7,5.7,0,38,38,3,3,  0.00, 43.62,22.9,0.0,0.0,0.0,22.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.1,0.0,0.0,359940.0,100.0,22.9,
08:22:02,TOTAL   : 22.92,0,0,0,43,7,11.6,0.0,0.0,44,43,43,43,44,1,44,41,41,41,41,38,0,38,7.2,7.2,6.3,6.3,0,41,41,5,5,  0.00, 43.62,22.9,0.0,0.0,0.0,22.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.1,0.0,0.0,359940.0,100.0,22.9,
08:22:02,TOTAL   : 22.92,0,0,0,43,8,11.6,0.0,0.0,44,43,43,43,44,1,44,43,43,43,43,43,0,43,8.7,8.7,7.6,7.6,0,43,43,6,6,  0.00, 43.62,22.9,0.0,0.0,0.0,22.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.1,0.0,0.0,359940.0,100.0,22.9,
08:22:03,TOTAL   : 22.92,0,0,0,43,8,11.6,0.0,0.0,44,43,43,43,44,1,44,43,43,43,43,43,0,43,8.7,8.7,7.6,7.6,0,43,43,6,6,  0.00, 43.62,22.9,0.0,0.0,0.0,22.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.1,0.0,0.0,359940.0,100.0,22.9,
08:22:03,TOTAL   : 22.92,0,0,0,43,8,11.6,0.0,0.0,44,43,43,43,44,1,44,43,43,43,43,43,0,43,9.4,9.4,8.2,8.2,0,43,43,6,6,  0.00, 43.62,22.9,0.0,0.0,0.0,22.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.1,0.0,0.0,359940.0,100.0,22.9,
08:22:03,TOTAL   : 22.92,0,0,0,43,8,11.6,0.0,0.0,44,43,43,43,44,1,44,43,43,43,43,43,0,43,10.1,10.1,8.9,8.9,0,43,43,6,6,  0.00, 43.62,22.9,0.0,0.0,0.0,22.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.1,0.0,0.0,359940.0,100.0,22.9,
08:22:04,TOTAL   : 22.92,0,0,0,43,8,11.6,0.0,0.0,44,43,43,43,44,1,44,43,43,43,43,43,0,43,10.9,10.9,9.5,9.5,0,43,43,6,6,  0.00, 43.62,22.9,0.0,0.0,0.0,22.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.1,0.0,0.0,359940.0,100.0,22.9,
08:22:04,TOTAL   : 22.92,0,0,0,43,8,11.6,0.0,0.0,44,43,43,43,44,1,44,43,43,43,43,43,0,43,11.6,11.6,10.1,10.1,0,43,43,6,6,  0.00, 43.62,22.9,0.0,0.0,0.0,22.9,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,13.1,0.0,0.0,359940.0,100.0,22.9,
