Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/05/18 08:30:58 
Zulu Time.: 2026/05/18 15:30:58 
Flight Number: 936
Engine Hours.:  75.81 hrs
Tach Time....:  55.49 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
08:30:58,TOTAL   : 19.50,0,0,0,33,0,11.6,0.0,0.0,34,33,33,33,29,1,29,28,28,28,28,22,0,22,4.3,4.3,3.6,3.6,0,28,28,-2,-2,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
08:30:59,TOTAL   : 19.50,0,0,0,39,3,11.5,0.0,0.0,40,39,39,39,34,1,34,33,33,33,33,28,0,28,5.1,5.1,4.2,4.2,0,33,33,1,1,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
08:30:59,TOTAL   : 19.50,0,0,0,39,3,11.5,0.0,0.0,40,39,39,39,34,1,34,33,33,33,33,28,0,28,5.1,5.1,4.2,4.2,0,33,33,1,1,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
08:30:59,TOTAL   : 19.50,0,0,0,50,9,11.6,0.0,0.0,51,50,50,50,45,1,45,44,44,44,44,39,0,39,6.5,6.5,5.4,5.4,0,44,44,7,7,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
08:31:00,TOTAL   : 19.50,0,0,0,50,11,11.6,0.0,0.0,51,50,50,50,51,1,51,48,48,48,48,44,0,44,7.2,7.2,6.1,6.1,0,48,48,9,9,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
08:31:00,TOTAL   : 19.50,0,0,0,50,11,11.6,0.0,0.0,51,50,50,50,51,1,51,48,48,48,48,44,0,44,7.2,7.2,6.1,6.1,0,48,48,9,9,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
08:31:00,TOTAL   : 19.50,0,0,0,50,12,11.6,0.0,0.0,51,50,50,50,51,1,51,50,50,50,50,50,0,50,8.7,8.7,7.3,7.3,0,50,50,10,10,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
08:31:01,TOTAL   : 19.50,0,0,0,50,12,11.6,0.0,0.0,51,50,50,50,51,1,51,50,50,50,50,50,0,50,8.7,8.7,7.3,7.3,0,50,50,10,10,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
08:31:01,TOTAL   : 19.50,0,0,0,50,12,11.6,0.0,0.0,51,50,50,50,51,1,51,50,50,50,50,50,0,50,9.4,9.4,7.9,7.9,0,50,50,10,10,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
08:31:01,TOTAL   : 19.50,0,0,0,50,12,11.6,0.0,0.0,51,50,50,50,51,1,51,50,50,50,50,50,0,50,10.9,10.9,9.1,9.1,0,50,50,10,10,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
08:31:02,TOTAL   : 19.50,0,0,0,50,12,11.6,0.0,0.0,51,50,50,50,51,1,51,50,50,50,50,50,0,50,10.9,10.9,9.1,9.1,0,50,50,10,10,  0.00, 55.49,19.5,0.0,0.0,0.0,19.5,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,18.6,0.0,0.0,359940.0,100.0,19.5,
