Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/05/18 14:04:40 
Zulu Time.: 2026/05/18 21:04:40 
Flight Number: 939
Engine Hours.:  78.55 hrs
Tach Time....:  57.60 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
14:04:40,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,308,323,330,290,330,40,330,270,266,285,267,285,19,285,6.2,6.2,5.9,5.9,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:40,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,307,323,330,290,330,40,330,270,266,285,267,285,19,285,6.7,6.7,6.3,6.3,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:40,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,307,322,330,290,330,40,330,270,266,285,267,285,19,285,7.1,7.1,6.7,6.7,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:41,TOTAL   : 22.72,0,0,0,88,21,11.9,0.0,0.0,307,322,330,290,330,40,330,270,266,285,267,285,19,285,7.5,7.5,7.1,7.1,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:41,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,307,322,329,290,330,40,330,270,266,285,267,285,19,285,7.9,7.9,7.5,7.5,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:41,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,307,322,329,290,330,40,330,270,266,285,267,285,19,285,7.9,7.9,7.5,7.5,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:42,TOTAL   : 22.72,0,0,0,88,21,11.9,0.0,0.0,307,322,329,289,329,40,329,270,265,285,267,285,20,285,8.7,8.7,8.2,8.2,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:42,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,307,322,329,289,329,40,329,270,265,285,267,285,20,285,9.1,9.1,8.6,8.6,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:42,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,307,322,329,289,329,40,329,270,265,285,267,285,20,285,9.1,9.1,8.6,8.6,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:43,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,307,322,329,289,329,40,329,270,265,285,267,285,20,285,9.5,9.5,9.0,9.0,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:43,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,307,322,329,288,329,40,329,270,265,285,267,285,20,285,9.9,9.9,9.4,9.4,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:44,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,306,322,329,288,329,41,329,270,265,284,267,284,20,284,10.3,10.3,9.8,9.8,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:44,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,306,321,329,288,329,41,329,270,265,284,267,284,19,284,11.1,11.1,10.5,10.5,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:44,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,306,321,329,288,329,41,329,270,265,284,267,284,19,284,11.1,11.1,10.5,10.5,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:45,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,306,321,329,288,329,41,329,270,265,284,267,284,19,284,11.1,11.1,10.5,10.5,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:45,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,306,321,329,288,329,41,329,270,265,284,267,284,19,284,11.5,11.5,10.9,10.9,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:45,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,306,321,328,288,328,40,328,270,265,284,267,284,19,284,12.0,12.0,11.3,11.3,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:46,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,306,321,328,288,328,40,328,270,265,284,267,284,19,284,12.0,12.0,11.3,11.3,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:46,TOTAL   : 22.72,0,0,0,88,21,11.9,0.0,0.0,306,320,328,288,328,40,328,270,265,284,267,284,19,284,12.0,12.0,11.3,11.3,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:46,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,306,320,328,288,328,40,328,270,265,284,267,284,19,284,12.0,12.0,11.3,11.3,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:47,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,306,320,328,287,328,40,328,270,265,284,267,284,19,284,12.0,12.0,11.3,11.3,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:47,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,306,320,328,287,328,40,328,270,265,284,267,284,19,284,12.0,12.0,11.3,11.3,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:47,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,305,320,327,287,327,40,327,269,265,284,267,284,19,284,12.0,12.0,11.1,11.1,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:48,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,305,320,327,287,327,40,327,269,265,284,267,284,19,284,12.0,12.0,11.1,11.1,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:48,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,305,320,327,287,327,40,327,269,265,284,267,284,19,284,12.0,12.0,11.1,11.1,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:48,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,305,320,327,287,327,40,327,270,265,284,267,284,19,284,12.0,12.0,11.1,11.1,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:49,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,305,320,327,287,327,40,327,270,265,284,267,284,19,284,12.0,12.0,11.1,11.1,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
14:04:49,TOTAL   : 22.72,0,0,0,88,21,12.0,0.0,0.0,304,320,327,286,327,40,327,270,265,284,267,284,19,284,12.0,12.0,11.1,11.1,0,153,153,31,31,  0.00, 57.60,22.7,0.0,0.0,0.0,22.7,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,15.3,0.0,0.0,359940.0,100.0,22.7,
